Comment,Rating
搭配折價卷入手，考慮很久。商品正常，包裝細心。目前放在房間使用還未上車，感覺不錯,5
還不錯,5
還不錯,5
配送超快，開始車內試用活氧！,5
放車內除臭及空氣過濾功能超出預期,5
超實用,5
期待如介紹一樣,4
沒依照指定時間到達、配送不符合商品公告時間,5
使用起來效果不錯，異味散很快。放置一晚後效果真的不錯。,5
讚,5
出貨快速，未來實驗室的產品都相當不錯，因此對此款空氣清淨機深具信心,5
超讚的出貨速度，連禮拜日也在出貨，太驚人😆 這款可以太陽能充電在車上真的很方便，效果覺得還不錯，以這個價格，蠻推薦的喔。,5
24小時配送，隔天無法配送也不告知，浪費我在家等的時間，第三天還要通知客服才配送，有夠爛,5
商品符合期待，將持續觀察後續使用狀況。,5
外型簡潔，攜帶方便，美中不足是運轉聲音真的明顯,4.5
到貨快速，商品仍在測試中。,5
針對異味真的有效，回購二次了,5
還在測試中 這樣的價錢 太陽能發電 算是可以接受,5
自動開啟非常方便，太陽能轉換很實用（可能前檔隔熱紙很透），風扇聲能接受，非常喜歡這項商品,5
"出貨速度快,東西都沒壓壞,選擇也多樣化,真的是很 棒!用完還會回來購買!",5
優點： 聲音小，有可水洗濾網， 缺點： 外殼是塑料,4
商品包裝完整，出貨速度很快,5
開啟後，有感覺空氣變清新，味道少很多，空氣有變清淨，小小一台放在哪都很便利，覺得室內還是有運轉的聲音，希望可以耐用，momo訂購真的很快速方便,5
使用起來非常順手車內的異味也很快就消除了殺菌功能也很優有了這一台讓我覺得車子整個被高級了,4.5
看評論，大家都說很好用，也很肯定未來實驗室的東西，所以買來試試；很小台很方便。效果不錯。,5
外觀確實有質感，但放在車內，機器運作起來，聲音似乎有點大喔！,3.5
空氣淨化快，可惜分貝大了點！,5
放在車上使用異味消除明顯,5
未來實驗室的車用空氣清淨，超推,5
到貨速度很快，商品超優👍,5
產品各種模式運作都沒有問題，目前在車內使用，空氣清淨效果還不大明顯，用久一點再看看。,5
只有第一次使用初期會有比較奇特的味道，後面只要開機使用大約3分鐘以上有感！我是放在家裡廁所使用的！救星！！,5
很棒的產品品質，很棒的設計，車上用很方便,5
出貨很快！希望有效果！,5
車用模式操作很多次，還是沒有辦法使用，但空氣清淨作用可以！,3.5
商品包裝完整精緻，商品品質優良。,5
包裝完整良好，出貨速度佳,4
沒辦法行車時自動開啟需要自己手動開啟，太陽能自行充電效率不足供應使用速度,3
出貨速度及品質符合預期,4
做工精細，質感非常好；操作也很簡單。,5
好用 有消菸味 已買第2台,5
負離子效能很明顯空氣很快就清新舒暢了！各人覺得非常物超所值👍🏻,5
很棒,5
收到貨立馬測試，廁所煙味真的減少到幾乎聞不到。有用,4
商品無誤，包裝完整，出貨速度快！同事先買一台放車上用說很有感，所以也買一台試試，目前先放房間，果真房間空氣也真的變得很好！,5
出貨速度很快,5
不錯用 有消味,5
出貨速度快。,5
品質不錯👌，📦包裝也ok，祝老闆生意興隆💰，大發利市生意旺旺旺！,5
很好用,5
出貨快。同事介紹的，一共買兩台，一台公司一台家裡房間。因為本身是鼻過敏患者，再加上公司是無法開窗的，想說擺一台比較安心，希望不錯用，好用還會再回購。,5
剛裝在車上一天，還在試有無效果,4
不錯！品質很好 只是慢了一點,5
不錯喔,5
好看的外型，目前正在體驗中。,5
用了幾天、能夠太陽能充電、也能夠充電線、對於車上的清淨空氣有一定的幫助,5
商品及品質皆符合，出貨速度超快。,5
風量蠻大的 放車內會聽到微量風聲 剛開始使用 覺得能消除異味,5
效果不錯 精美輕巧 太陽能板充電方便,5
商品很好，放在車內空氣品質變的很好，個人過敏性咳嗽都好很多,5
出貨速度快，商品正確,5
好用，近乎完美的產品，太陽能充電及免眊材更方便又環保,5
Gooooooood,5
想買很久了，一直沒特價，這次有送100mo幣，趕緊買起來！,5
可以充飽電到處用，缺點是聲音有點大，還算不錯用。,5
使用折價券優惠很多，出貨速度很快，商品使用滿意,5
放在車上滿有感，聲音稍大不過可接受,5
產品輕巧放車上剛好，使用感受中,5
送貨速度很快，商品價格也比其它通路低，滿不錯的。,5
可能用在客廳沒甚麼太大感覺，下次試試看車內,5
很棒的收到貨了，準備安裝上去試試效果。,5
買給長輩吃、長輩很喜歡、味道很可以，好喝,5
出貨迅速 包裝完整 感覺很棒,5
出貨速度很快，保護汽泡紙包裝很好,4.5
聲音大了一點，但是不錯用，有感。,5
寄送的貨品第三天才到，產品繞大台北一圈，不是太有效率,5
目前正在使用中　不過這家牌子設計感不錯，但最近MOMO快速送貨常拖到明天，希望能改善啦,5
放在房間跟車上味道真的都沒有了 👍,5
蓄電力較不足，太陽能板效率可能跟前檔隔熱紙有關,5
喜歡附加太陽能充電功能，車內使用負離子很舒服,4
,4
有掛「速」的商品，但卻晚一天到貨，差強人意啦！,5
"商品的出貨速度非常的快, 收到的商品也非常完整, 目前使用狀況良好, 是可以入手的好商品",4
很快沒電 車子發動不會自動開啟,4
很快沒電 車子發動不會自動開啟要手動開啟,4.5
體積小 設計質感不錯 使用起來很方便,5
出貨速度快，包裝完整，還有太陽能充電，真是太棒了,5
送貨的人不會看時間也不會通知 拖一個禮拜才拿到貨,3
超級好用值得推薦朋友,5
買商品首選momo品質好數量多，完全不輸任何一家網路商店。,5
太陽能充電非常慢 還是必需接電源使用,4.5
效果和實用性很高，非常值得購買,5
不錯用，車上小空間剛好。就是磁吸固定有點弱，偶爾會飛出去。,3.5
包裝完整無損，訂購的商品出貨正確，整個交易過程感覺不錯，讚！,5
目前還在研究中 太陽能發電部分還沒有作用 希望能順利發揮功效,4
出貨速度快，貨真價實。,5
操作上簡單好用，太陽能充電再試看看,5
出貨快，品質優良,5
一直看大家再分享使用心得，車上很需要好空氣好氣味，自動啟動功能實在太方便了～,5
送貨迅速 包裝完整 產品清淨功能也不錯👍,5
之前就一直在觀望此商品，看到許多人都說好用，用了後覺得空氣比較好，容易過敏的鼻子目前都沒有過敏，再試幾天看看,5
因為拿到用了不到三天。 主要是因為車子是中古車入手。車上的異味去除不掉，就買了這台來試試。 可能是異味太頑固…用了三天，人不在車上就開O3、人在車上就開負離子。 即便如此…好像也沒什麼幫助。,3
出貨速度非常快，下單隔天就到貨！ 體積比想像中小，一定要插著充電才能使用 初步測試放在房間能去除一點異味,5
到貨快速又有優惠真的很划算,5
其實是買第二台了！上次那一台買沒多久發現運作聲很大，擔心馬達不順燒起來就丟掉了，但他對於空氣的味道真有改善，所以再買一台試試，才發現商品是有保固的，如果又發現葉片卡住的聲音，可報保固維修嗎？,4
出貨速度快，商品符合期待,5
出貨超快跟蝦無法比.優惠價也划算.有線但沒有使用說明，QR掃供保固。網路都是四年前的版本，小編該更新吧！？,5
之前在專櫃買過，相當好用，這是第一次在mono 購買，收到的產品包裝完整，期待試用後一樣好用。,5
設計真好看，昨天試用了，希望有效果~本來以為是充滿電後可以隨機移動使用的，沒想到是要使用車上點煙器系統的USB插孔充電。不過我蠻喜歡的~,5
出貨快速，已安裝，希望有用,5
以前買過舊版N6，除異味效果不錯，這次換新一代N7來試試。,5
買2種不同功用的，試用正常，期待效果,5
不錯 ! 希望感覺得到效果 ! 體驗中,5
體積小巧可愛，希望效果令人滿意，有機會再回購,5
就用，價格這麼低我以為要停產了,4
設計很棒如果能無聲就更棒了😁,5
空氣清淨(煙味)的很快,5
出貨速度尚可，商品品質不錯！推薦購買,5
買2台有改善二手菸，但還是會聞到ㄧ點點,4
放在2坪房間，二手菸還是沒完全消除，還是聞到,4
放在辦公桌上感覺人比較有精神，是負離子的關係嗎？還是心理作用。辦公的空間空氣有變好,5
出貨速度快，但產品只有一個風速,2
沒使用不知道 希望符合我的需要,4
車內味道 改善很多 很棒的產品,5
出貨速度很快，可消除車內異味，很用的東西。,5
包裝完善，還沒拆開使用，希望符合期待,5
體積小，不佔空間，不用濾網，運轉聲非常小,5
棒棒昂棒棒棒棒棒棒昂棒棒,5
商品包裝完成 運轉聲音很小聲,4
機器聲音很安靜 除臭效果蠻好的,5
小小一台但清淨效果很好,5
造型超酷十分精巧，先用看看，其他的N7系列有望入手,5
輕巧實用、物超所值、出貨快！讃,5
中午抽到折500卷，買這試,5
出貨快速，東西意外的有質感，已用了兩天，讚讚!!,5
放廚房，真的有用，有充電器會更好。,5
小巧實用，抽到5折價購買超優惠。,5
商品品質符合度出貨速度皆滿意 但要登錄保固下載說明書有些不便,5
沒有什麼聲音，但是菸味沒有消很快,4
速度快，購入第二個，放車子裡很棒,4
第一次購買，看朋友使用，希望能夠有效果,5
包裝非常的精美質感送人自用都很好,5
多次購買這款彌月禮盒 送禮很適合,5
很有質感，非常適合拿來送禮,5
禮盒非常質感，典雅大方。,5
禮盒包裝很漂亮，適合送禮,5
禮盒好棒～～～超有質感 送禮很適合,5
出貨迅速，品項正確。,5
送禮首選！我已經不知道買了幾份了🤣,5
包裝的很精緻！很適合送禮,4
快速到貨 送親友超讚 🩷,5
超美的,5
👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5
要送人，很棒,5
非常快地收到商品!!!,5
自己小孩也是用小獅王奶瓶長大的，現在朋友生小孩，也要送好用的小獅王奶瓶給朋友！,5
東西很棒～而且運送很快會再回購的,5
送禮非常適合，已經回購第二次，朋友都非常喜歡,5
很美的奶瓶，當新生兒的禮物超級讚，同事很喜歡,5
出貨速度快，質感也很好,5
出貨速度很快，即時送出去給朋友！ 禮盒包裝很漂亮，東西很實用，朋友很喜歡～,5
質感不錯、送禮大方又好看,5
到貨速度太優秀 貨品包裝得非常細心而且非常完整 有需要會再回購 附袋子看起來更美麗 送人自用兩相宜,5
顏色粉嫩的夢幻奶瓶，希望好用,5
Simba 小獅王辛巴官方直營 蘊蜜質金玻璃寬口奶瓶新生入門禮盒(彌月禮盒),5
買了要送給老公的主管，寶寶一直是小獅王的愛用者，禮盒包裝真的很美呢！,5
速度很快，包裝挺大箱的，雖然無損壞但沒有防撞泡泡有點怕怕，商品優良精美，送禮好看👍🏻,5
很漂亮的彌月禮，送朋友很適合，準媽媽很喜歡,5
👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5
包裝非常精美的新生兒禮盒，上面的緞帶非常有質感，很適合當作新生兒送禮。因為要送人的所以沒有拆開來看看。,5
自用送禮兩相宜，很棒,5
送禮很適合 包裝精美 出貨速度快 朋友收到也非常開心,5
產品優良，東西精美，非常推薦！,5
質感很好，出貨快速👍🏻👍🏻,5
送人的，看起來還不錯～,5
商品出貨速度很快 玻璃瓶身觸感跟品質都很好,5
還沒使用，看起來還不錯,5
送人的禮物🎁包裝設計精美對方很開心,5
真的沒常有質感，送人也很大方的感覺！實用,5
送禮 這個真的很加分 包裝很漂亮也很精緻,5
出貨速度超快，送禮很好看！期待有更多的優惠,5
這一款鯖魚，肉質細緻，肥嫩鮮美，放入烤箱大小適中。用烤箱烤，設定時間，不用看火、不避擔心煎焦，實在是方便又好吃。,5
很快就到貨了新鮮好吃不鹹👍,5
吃慣了這家的跟這個價格。這次剛好電子坪在旁邊，含真空包有三片不到180g，也有三片超過200g，其它都落在185～195之間。整體可以接受。,5
